PartitionKey,RowKey,division,fieldKey,dateFrom,dateTo,daysOfWeek,startTime,endTime,notes,isActive,parkName,fieldName,displayName
alcova-heights-field,A-AA_2025-03-17_2025-05-18_Mon_1700_1815,A-AA,alcova-heights/field,2025-03-17,2025-05-18,Mon,17:00,18:15,Weekdays (Spring 3/15-6/9 sheet); level=Pixie/Pigtail; team=Bananas,True,Alcova Heights,Field,Alcova Heights > Field
alcova-heights-field,A-AA_2025-03-17_2025-05-18_Mon_1815_1930,A-AA,alcova-heights/field,2025-03-17,2025-05-18,Mon,18:15,19:30,Weekdays (Spring 3/15-6/9 sheet); level=Pixie/Pigtail; team=Sapphires,True,Alcova Heights,Field,Alcova Heights > Field
alcova-heights-field,A-AA_2025-03-17_2025-05-18_Tue_1700_1815,A-AA,alcova-heights/field,2025-03-17,2025-05-18,Tue,17:00,18:15,Weekdays (Spring 3/15-6/9 sheet); level=Pixie/Pigtail; team=Flamingos  (Pixie),True,Alcova Heights,Field,Alcova Heights > Field
alcova-heights-field,A-AA_2025-03-17_2025-05-18_Tue_1815_1930,A-AA,alcova-heights/field,2025-03-17,2025-05-18,Tue,18:15,19:30,Weekdays (Spring 3/15-6/9 sheet); level=Pixie/Pigtail,True,Alcova Heights,Field,Alcova Heights > Field
alcova-heights-field,A-AA_2025-05-19_2025-06-08_Mon_1700_1815,A-AA,alcova-heights/field,2025-05-19,2025-06-08,Mon,17:00,18:15,Weekdays (Spring 5/19-6/8 sheet); level=Pixie/Pigtail; team=Bananas,True,Alcova Heights,Field,Alcova Heights > Field
alcova-heights-field,A-AA_2025-05-19_2025-06-08_Mon_1815_1930,A-AA,alcova-heights/field,2025-05-19,2025-06-08,Mon,18:15,19:30,Weekdays (Spring 5/19-6/8 sheet); level=Pixie/Pigtail; team=Sapphires,True,Alcova Heights,Field,Alcova Heights > Field
alcova-heights-field,A-AA_2025-05-19_2025-06-08_Tue_1700_1815,A-AA,alcova-heights/field,2025-05-19,2025-06-08,Tue,17:00,18:15,Weekdays (Spring 5/19-6/8 sheet); level=Pixie/Pigtail; team=Flamingos  (Pixie),True,Alcova Heights,Field,Alcova Heights > Field
alcova-heights-field,A-AA_2025-05-19_2025-06-08_Tue_1815_1930,A-AA,alcova-heights/field,2025-05-19,2025-06-08,Tue,18:15,19:30,Weekdays (Spring 5/19-6/8 sheet); level=Pixie/Pigtail,True,Alcova Heights,Field,Alcova Heights > Field
alcova-heights-field,LEAGUE_2025-03-17_2025-05-18_Thu_1700_1830,LEAGUE,alcova-heights/field,2025-03-17,2025-05-18,Thu,17:00,18:30,Weekdays (Spring 3/15-6/9 sheet); level=Available; team=5/22: Available,True,Alcova Heights,Field,Alcova Heights > Field
alcova-heights-field,LEAGUE_2025-03-17_2025-05-18_Thu_1830_2000,LEAGUE,alcova-heights/field,2025-03-17,2025-05-18,Thu,18:30,20:00,Weekdays (Spring 3/15-6/9 sheet); level=Available; team=5/22: Available,True,Alcova Heights,Field,Alcova Heights > Field
alcova-heights-field,LEAGUE_2025-03-17_2025-05-18_Wed_1700_1830,LEAGUE,alcova-heights/field,2025-03-17,2025-05-18,Wed,17:00,18:30,Weekdays (Spring 3/15-6/9 sheet); level=Available; team=5/21: Available,True,Alcova Heights,Field,Alcova Heights > Field
alcova-heights-field,LEAGUE_2025-03-17_2025-05-18_Wed_1830_2000,LEAGUE,alcova-heights/field,2025-03-17,2025-05-18,Wed,18:30,20:00,Weekdays (Spring 3/15-6/9 sheet); level=Available; team=5/21: Available,True,Alcova Heights,Field,Alcova Heights > Field
alcova-heights-field,LEAGUE_2025-05-19_2025-06-08_Thu_1700_1830,LEAGUE,alcova-heights/field,2025-05-19,2025-06-08,Thu,17:00,18:30,Weekdays (Spring 5/19-6/8 sheet); level=Available,True,Alcova Heights,Field,Alcova Heights > Field
alcova-heights-field,LEAGUE_2025-05-19_2025-06-08_Thu_1830_2000,LEAGUE,alcova-heights/field,2025-05-19,2025-06-08,Thu,18:30,20:00,Weekdays (Spring 5/19-6/8 sheet); level=Available,True,Alcova Heights,Field,Alcova Heights > Field
alcova-heights-field,LEAGUE_2025-05-19_2025-06-08_Wed_1700_1830,LEAGUE,alcova-heights/field,2025-05-19,2025-06-08,Wed,17:00,18:30,Weekdays (Spring 5/19-6/8 sheet); level=Available,True,Alcova Heights,Field,Alcova Heights > Field
alcova-heights-field,LEAGUE_2025-05-19_2025-06-08_Wed_1830_2000,LEAGUE,alcova-heights/field,2025-05-19,2025-06-08,Wed,18:30,20:00,Weekdays (Spring 5/19-6/8 sheet); level=Available,True,Alcova Heights,Field,Alcova Heights > Field
alcova-heights-field,Minors_2025-03-17_2025-05-18_Fri_1730_1900,Minors,alcova-heights/field,2025-03-17,2025-05-18,Fri,17:30,19:00,Weekdays (Spring 3/15-6/9 sheet); level=PY Practice; team=Lightning,True,Alcova Heights,Field,Alcova Heights > Field
alcova-heights-field,Minors_2025-05-19_2025-06-08_Fri_1730_1900,Minors,alcova-heights/field,2025-05-19,2025-06-08,Fri,17:30,19:00,Weekdays (Spring 5/19-6/8 sheet); level=PY Practice; team=Lightning,True,Alcova Heights,Field,Alcova Heights > Field
arlington-traditional-field-1,AGSA_2025-03-17_2025-06-08_Fri_1600_2000,AGSA,arlington-traditional/field-1,2025-03-17,2025-06-08,Fri,16:00,20:00,Fallback: DPR Field Grid Spring 2021 hours; level=AGSA,True,Arlington Traditional,Field 1,Arlington Traditional > Field 1
arlington-traditional-field-1,AGSA_2025-03-17_2025-06-08_Mon_1600_2000,AGSA,arlington-traditional/field-1,2025-03-17,2025-06-08,Mon,16:00,20:00,Fallback: DPR Field Grid Spring 2021 hours; level=AGSA,True,Arlington Traditional,Field 1,Arlington Traditional > Field 1
arlington-traditional-field-1,AGSA_2025-03-17_2025-06-08_Sat_0800_2000,AGSA,arlington-traditional/field-1,2025-03-17,2025-06-08,Sat,08:00,20:00,Fallback: DPR Field Grid Spring 2021 hours; level=AGSA,True,Arlington Traditional,Field 1,Arlington Traditional > Field 1
arlington-traditional-field-1,AGSA_2025-03-17_2025-06-08_Sun_0800_2000,AGSA,arlington-traditional/field-1,2025-03-17,2025-06-08,Sun,08:00,20:00,Fallback: DPR Field Grid Spring 2021 hours; level=AGSA,True,Arlington Traditional,Field 1,Arlington Traditional > Field 1
arlington-traditional-field-1,AGSA_2025-03-17_2025-06-08_Thu_1600_2000,AGSA,arlington-traditional/field-1,2025-03-17,2025-06-08,Thu,16:00,20:00,Fallback: DPR Field Grid Spring 2021 hours; level=AGSA,True,Arlington Traditional,Field 1,Arlington Traditional > Field 1
arlington-traditional-field-1,AGSA_2025-03-17_2025-06-08_Tue_1600_2000,AGSA,arlington-traditional/field-1,2025-03-17,2025-06-08,Tue,16:00,20:00,Fallback: DPR Field Grid Spring 2021 hours; level=AGSA,True,Arlington Traditional,Field 1,Arlington Traditional > Field 1
arlington-traditional-field-1,AGSA_2025-03-17_2025-06-08_Wed_1600_2000,AGSA,arlington-traditional/field-1,2025-03-17,2025-06-08,Wed,16:00,20:00,Fallback: DPR Field Grid Spring 2021 hours; level=AGSA,True,Arlington Traditional,Field 1,Arlington Traditional > Field 1
arlington-traditional-field-2,AGSA_2025-03-17_2025-06-08_Fri_1600_2000,AGSA,arlington-traditional/field-2,2025-03-17,2025-06-08,Fri,16:00,20:00,Fallback: DPR Field Grid Spring 2021 hours; level=AGSA,True,Arlington Traditional,Field 2,Arlington Traditional > Field 2
arlington-traditional-field-2,AGSA_2025-03-17_2025-06-08_Mon_1600_2000,AGSA,arlington-traditional/field-2,2025-03-17,2025-06-08,Mon,16:00,20:00,Fallback: DPR Field Grid Spring 2021 hours; level=AGSA,True,Arlington Traditional,Field 2,Arlington Traditional > Field 2
arlington-traditional-field-2,AGSA_2025-03-17_2025-06-08_Sat_0800_2000,AGSA,arlington-traditional/field-2,2025-03-17,2025-06-08,Sat,08:00,20:00,Fallback: DPR Field Grid Spring 2021 hours; level=AGSA,True,Arlington Traditional,Field 2,Arlington Traditional > Field 2
arlington-traditional-field-2,AGSA_2025-03-17_2025-06-08_Sun_0800_2000,AGSA,arlington-traditional/field-2,2025-03-17,2025-06-08,Sun,08:00,20:00,Fallback: DPR Field Grid Spring 2021 hours; level=AGSA,True,Arlington Traditional,Field 2,Arlington Traditional > Field 2
arlington-traditional-field-2,AGSA_2025-03-17_2025-06-08_Thu_1600_2000,AGSA,arlington-traditional/field-2,2025-03-17,2025-06-08,Thu,16:00,20:00,Fallback: DPR Field Grid Spring 2021 hours; level=AGSA,True,Arlington Traditional,Field 2,Arlington Traditional > Field 2
arlington-traditional-field-2,AGSA_2025-03-17_2025-06-08_Tue_1600_2000,AGSA,arlington-traditional/field-2,2025-03-17,2025-06-08,Tue,16:00,20:00,Fallback: DPR Field Grid Spring 2021 hours; level=AGSA,True,Arlington Traditional,Field 2,Arlington Traditional > Field 2
arlington-traditional-field-2,AGSA_2025-03-17_2025-06-08_Wed_1600_2000,AGSA,arlington-traditional/field-2,2025-03-17,2025-06-08,Wed,16:00,20:00,Fallback: DPR Field Grid Spring 2021 hours; level=AGSA,True,Arlington Traditional,Field 2,Arlington Traditional > Field 2
barcroft-field-1,AGSA_nan_nan_nan_nan_nan,AGSA,barcroft/field-1,,,,,,No matching availability found in the 2025 Spring 315-69/519-68 sheets or Weekends sheet; likely needs manual mapping or this field isn't used by AGSA this season.,True,Barcroft,Field 1,Barcroft > Field 1
barcroft-field-3,AGSA_2025-03-16_2025-06-08_Sun_0800_1000,AGSA,barcroft/field-3,2025-03-16,2025-06-08,Sun,08:00,10:00,Weekends default; level=AGSA Flex,True,Barcroft,Field 3,Barcroft > Field 3
barcroft-field-3,AGSA_2025-03-16_2025-06-08_Sun_1000_1200,AGSA,barcroft/field-3,2025-03-16,2025-06-08,Sun,10:00,12:00,Weekends default; level=AGSA Flex,True,Barcroft,Field 3,Barcroft > Field 3
barcroft-field-3,AGSA_2025-03-16_2025-06-08_Sun_1200_1400,AGSA,barcroft/field-3,2025-03-16,2025-06-08,Sun,12:00,14:00,Weekends default; level=AGSA Flex,True,Barcroft,Field 3,Barcroft > Field 3
barcroft-field-3,AGSA_2025-03-16_2025-06-08_Sun_1400_1600,AGSA,barcroft/field-3,2025-03-16,2025-06-08,Sun,14:00,16:00,Weekends default; level=AGSA Flex,True,Barcroft,Field 3,Barcroft > Field 3
barcroft-field-3,AGSA_2025-03-16_2025-06-08_Sun_1600_1800,AGSA,barcroft/field-3,2025-03-16,2025-06-08,Sun,16:00,18:00,Weekends default; level=AGSA Flex,True,Barcroft,Field 3,Barcroft > Field 3
barcroft-field-3,AGSA_2025-03-16_2025-06-08_Sun_1800_2000,AGSA,barcroft/field-3,2025-03-16,2025-06-08,Sun,18:00,20:00,Weekends default; level=AGSA Flex,True,Barcroft,Field 3,Barcroft > Field 3
barcroft-field-3,LEAGUE_2025-03-15_2025-06-07_Sat_0800_0900,LEAGUE,barcroft/field-3,2025-03-15,2025-06-07,Sat,08:00,09:00,Weekends default; level=Field prep,True,Barcroft,Field 3,Barcroft > Field 3
barcroft-field-3,LEAGUE_2025-03-15_2025-06-07_Sat_0900_1000,LEAGUE,barcroft/field-3,2025-03-15,2025-06-07,Sat,09:00,10:00,Weekends default; level=Available,True,Barcroft,Field 3,Barcroft > Field 3
barcroft-field-3,LEAGUE_2025-03-15_2025-06-07_Sat_1700_1900,LEAGUE,barcroft/field-3,2025-03-15,2025-06-07,Sat,17:00,19:00,Weekends default; level=Available,True,Barcroft,Field 3,Barcroft > Field 3
barcroft-field-3,LEAGUE_2025-03-15_2025-06-07_Sat_1900_2100,LEAGUE,barcroft/field-3,2025-03-15,2025-06-07,Sat,19:00,21:00,Weekends default; level=Available,True,Barcroft,Field 3,Barcroft > Field 3
barcroft-field-3,LEAGUE_2025-03-16_2025-06-08_Sun_0900_1000,LEAGUE,barcroft/field-3,2025-03-16,2025-06-08,Sun,09:00,10:00,Weekends default; level=Field prep,True,Barcroft,Field 3,Barcroft > Field 3
barcroft-field-3,LEAGUE_2025-03-17_2025-05-18_Fri_1700_1730,LEAGUE,barcroft/field-3,2025-03-17,2025-05-18,Fri,17:00,17:30,Weekdays (Spring 3/15-6/9 sheet); level=DM Field Prep,True,Barcroft,Field 3,Barcroft > Field 3
barcroft-field-3,LEAGUE_2025-03-17_2025-05-18_Thu_2015_2145,LEAGUE,barcroft/field-3,2025-03-17,2025-05-18,Thu,20:15,21:45,Weekdays (Spring 3/15-6/9 sheet); level=Flex; team=5/22: Available,True,Barcroft,Field 3,Barcroft > Field 3
barcroft-field-3,LEAGUE_2025-03-17_2025-05-18_Tue_2015_2145,LEAGUE,barcroft/field-3,2025-03-17,2025-05-18,Tue,20:15,21:45,Weekdays (Spring 3/15-6/9 sheet); level=Flex; team=5/20: Available,True,Barcroft,Field 3,Barcroft > Field 3
barcroft-field-3,LEAGUE_2025-03-17_2025-05-18_Wed_1700_1800,LEAGUE,barcroft/field-3,2025-03-17,2025-05-18,Wed,17:00,18:00,Weekdays (Spring 3/15-6/9 sheet); level=DM Field Prep,True,Barcroft,Field 3,Barcroft > Field 3
barcroft-field-3,LEAGUE_2025-05-19_2025-06-08_Fri_1700_1730,LEAGUE,barcroft/field-3,2025-05-19,2025-06-08,Fri,17:00,17:30,Weekdays (Spring 5/19-6/8 sheet); level=DM Field Prep; team=6/6: Diamond Playoffs,True,Barcroft,Field 3,Barcroft > Field 3
barcroft-field-3,LEAGUE_2025-05-19_2025-06-08_Wed_1700_1800,LEAGUE,barcroft/field-3,2025-05-19,2025-06-08,Wed,17:00,18:00,Weekdays (Spring 5/19-6/8 sheet); level=DM Field Prep,True,Barcroft,Field 3,Barcroft > Field 3
barcroft-field-3,Majors_2025-03-17_2025-05-18_Fri_1730_1930,Majors,barcroft/field-3,2025-03-17,2025-05-18,Fri,17:30,19:30,Weekdays (Spring 3/15-6/9 sheet); level=DM Game,True,Barcroft,Field 3,Barcroft > Field 3
barcroft-field-3,Majors_2025-03-17_2025-05-18_Fri_1930_2130,Majors,barcroft/field-3,2025-03-17,2025-05-18,Fri,19:30,21:30,Weekdays (Spring 3/15-6/9 sheet); level=DM Game,True,Barcroft,Field 3,Barcroft > Field 3
barcroft-field-3,Majors_2025-03-17_2025-05-18_Thu_1715_1845,Majors,barcroft/field-3,2025-03-17,2025-05-18,Thu,17:15,18:45,Weekdays (Spring 3/15-6/9 sheet); level=11U Crisci,True,Barcroft,Field 3,Barcroft > Field 3
barcroft-field-3,Majors_2025-03-17_2025-05-18_Thu_1845_2015,Majors,barcroft/field-3,2025-03-17,2025-05-18,Thu,18:45,20:15,Weekdays (Spring 3/15-6/9 sheet); level=12U McBride,True,Barcroft,Field 3,Barcroft > Field 3
barcroft-field-3,Majors_2025-03-17_2025-05-18_Tue_1715_1845,Majors,barcroft/field-3,2025-03-17,2025-05-18,Tue,17:15,18:45,Weekdays (Spring 3/15-6/9 sheet); level=11U Crisci,True,Barcroft,Field 3,Barcroft > Field 3
barcroft-field-3,Majors_2025-03-17_2025-05-18_Tue_1845_2015,Majors,barcroft/field-3,2025-03-17,2025-05-18,Tue,18:45,20:15,Weekdays (Spring 3/15-6/9 sheet); level=12U McBride,True,Barcroft,Field 3,Barcroft > Field 3
barcroft-field-3,Majors_2025-03-17_2025-05-18_Wed_1800_1945,Majors,barcroft/field-3,2025-03-17,2025-05-18,Wed,18:00,19:45,Weekdays (Spring 3/15-6/9 sheet); level=DM Game,True,Barcroft,Field 3,Barcroft > Field 3
barcroft-field-3,Majors_2025-03-17_2025-05-18_Wed_2000_2145,Majors,barcroft/field-3,2025-03-17,2025-05-18,Wed,20:00,21:45,Weekdays (Spring 3/15-6/9 sheet); level=DM Game,True,Barcroft,Field 3,Barcroft > Field 3
barcroft-field-3,Majors_2025-05-19_2025-06-08_Fri_1730_1930,Majors,barcroft/field-3,2025-05-19,2025-06-08,Fri,17:30,19:30,Weekdays (Spring 5/19-6/8 sheet); level=DM Game,True,Barcroft,Field 3,Barcroft > Field 3
barcroft-field-3,Majors_2025-05-19_2025-06-08_Fri_1930_2130,Majors,barcroft/field-3,2025-05-19,2025-06-08,Fri,19:30,21:30,Weekdays (Spring 5/19-6/8 sheet); level=DM Game,True,Barcroft,Field 3,Barcroft > Field 3
barcroft-field-3,Majors_2025-05-19_2025-06-08_Thu_1700_1900,Majors,barcroft/field-3,2025-05-19,2025-06-08,Thu,17:00,19:00,Weekdays (Spring 5/19-6/8 sheet); level=11U Crisci,True,Barcroft,Field 3,Barcroft > Field 3
barcroft-field-3,Majors_2025-05-19_2025-06-08_Thu_1900_2100,Majors,barcroft/field-3,2025-05-19,2025-06-08,Thu,19:00,21:00,Weekdays (Spring 5/19-6/8 sheet); level=12U McBride,True,Barcroft,Field 3,Barcroft > Field 3
barcroft-field-3,Majors_2025-05-19_2025-06-08_Tue_1700_1900,Majors,barcroft/field-3,2025-05-19,2025-06-08,Tue,17:00,19:00,Weekdays (Spring 5/19-6/8 sheet); level=11U Crisci,True,Barcroft,Field 3,Barcroft > Field 3
barcroft-field-3,Majors_2025-05-19_2025-06-08_Tue_1900_2100,Majors,barcroft/field-3,2025-05-19,2025-06-08,Tue,19:00,21:00,Weekdays (Spring 5/19-6/8 sheet); level=12U McBride,True,Barcroft,Field 3,Barcroft > Field 3
barcroft-field-3,Majors_2025-05-19_2025-06-08_Wed_1800_1945,Majors,barcroft/field-3,2025-05-19,2025-06-08,Wed,18:00,19:45,Weekdays (Spring 5/19-6/8 sheet); level=DM Game,True,Barcroft,Field 3,Barcroft > Field 3
barcroft-field-3,Majors_2025-05-19_2025-06-08_Wed_2000_2145,Majors,barcroft/field-3,2025-05-19,2025-06-08,Wed,20:00,21:45,Weekdays (Spring 5/19-6/8 sheet); level=DM Game,True,Barcroft,Field 3,Barcroft > Field 3
barcroft-field-3,Minors_2025-03-15_2025-06-07_Sat_0900_1100,Minors,barcroft/field-3,2025-03-15,2025-06-07,Sat,09:00,11:00,Weekends default; level=PYGAME,True,Barcroft,Field 3,Barcroft > Field 3
barcroft-field-3,Minors_2025-03-15_2025-06-07_Sat_1100_1300,Minors,barcroft/field-3,2025-03-15,2025-06-07,Sat,11:00,13:00,Weekends default; level=PYGAME,True,Barcroft,Field 3,Barcroft > Field 3
barcroft-field-3,Minors_2025-03-15_2025-06-07_Sat_1300_1500,Minors,barcroft/field-3,2025-03-15,2025-06-07,Sat,13:00,15:00,Weekends default; level=PYGAME,True,Barcroft,Field 3,Barcroft > Field 3
barcroft-field-3,Minors_2025-03-15_2025-06-07_Sat_1500_1700,Minors,barcroft/field-3,2025-03-15,2025-06-07,Sat,15:00,17:00,Weekends default; level=PYGAME,True,Barcroft,Field 3,Barcroft > Field 3
barcroft-field-3,Minors_2025-03-17_2025-05-18_Mon_1700_1900,Minors,barcroft/field-3,2025-03-17,2025-05-18,Mon,17:00,19:00,Weekdays (Spring 3/15-6/9 sheet); level=PY Practice; team=Blue Waves,True,Barcroft,Field 3,Barcroft > Field 3
barcroft-field-3,Minors_2025-03-17_2025-05-18_Mon_1900_2200,Minors,barcroft/field-3,2025-03-17,2025-05-18,Mon,19:00,22:00,Weekdays (Spring 3/15-6/9 sheet); level=PY GAME,True,Barcroft,Field 3,Barcroft > Field 3
barcroft-field-3,Minors_2025-05-19_2025-06-08_Mon_1700_1900,Minors,barcroft/field-3,2025-05-19,2025-06-08,Mon,17:00,19:00,Weekdays (Spring 5/19-6/8 sheet); level=PY Practice; team=Blue Waves,True,Barcroft,Field 3,Barcroft > Field 3
barcroft-field-3,Minors_2025-05-19_2025-06-08_Mon_1900_2200,Minors,barcroft/field-3,2025-05-19,2025-06-08,Mon,19:00,22:00,Weekdays (Spring 5/19-6/8 sheet); level=PY GAME,True,Barcroft,Field 3,Barcroft > Field 3
barcroft-field-4,AGSA_nan_nan_nan_nan_nan,AGSA,barcroft/field-4,,,,,,No matching availability found in the 2025 Spring 315-69/519-68 sheets or Weekends sheet; likely needs manual mapping or this field isn't used by AGSA this season.,True,Barcroft,Field 4,Barcroft > Field 4
greenbrier-field-1,AGSA_2025-03-15_2025-06-07_Sat_0800_1000,AGSA,greenbrier/field-1,2025-03-15,2025-06-07,Sat,08:00,10:00,Weekends default; level=Diamond,True,Greenbrier,Field 1,Greenbrier > Field 1
greenbrier-field-1,AGSA_2025-03-15_2025-06-07_Sat_1200_1400,AGSA,greenbrier/field-1,2025-03-15,2025-06-07,Sat,12:00,14:00,Weekends default; level=Diamond,True,Greenbrier,Field 1,Greenbrier > Field 1
greenbrier-field-1,AGSA_2025-03-15_2025-06-07_Sat_1400_1600,AGSA,greenbrier/field-1,2025-03-15,2025-06-07,Sat,14:00,16:00,Weekends default; level=Diamond,True,Greenbrier,Field 1,Greenbrier > Field 1
greenbrier-field-1,AGSA_2025-03-15_2025-06-07_Sat_1600_1800,AGSA,greenbrier/field-1,2025-03-15,2025-06-07,Sat,16:00,18:00,Weekends default; level=Diamond,True,Greenbrier,Field 1,Greenbrier > Field 1
greenbrier-field-1,AGSA_2025-03-15_2025-06-07_Sat_1800_2000,AGSA,greenbrier/field-1,2025-03-15,2025-06-07,Sat,18:00,20:00,Weekends default; level=Diamond,True,Greenbrier,Field 1,Greenbrier > Field 1
greenbrier-field-1,AGSA_2025-03-16_2025-06-08_Sun_0800_1000,AGSA,greenbrier/field-1,2025-03-16,2025-06-08,Sun,08:00,10:00,Weekends default; level=Sage/Impact,True,Greenbrier,Field 1,Greenbrier > Field 1
greenbrier-field-1,AGSA_2025-03-16_2025-06-08_Sun_1000_1200,AGSA,greenbrier/field-1,2025-03-16,2025-06-08,Sun,10:00,12:00,Weekends default; level=Sage/Impact,True,Greenbrier,Field 1,Greenbrier > Field 1
greenbrier-field-1,AGSA_2025-03-16_2025-06-08_Sun_1200_1400,AGSA,greenbrier/field-1,2025-03-16,2025-06-08,Sun,12:00,14:00,Weekends default; level=Sage/Impact,True,Greenbrier,Field 1,Greenbrier > Field 1
greenbrier-field-1,AGSA_2025-03-16_2025-06-08_Sun_1400_1600,AGSA,greenbrier/field-1,2025-03-16,2025-06-08,Sun,14:00,16:00,Weekends default; level=Sage/Impact,True,Greenbrier,Field 1,Greenbrier > Field 1
greenbrier-field-1,AGSA_2025-03-16_2025-06-08_Sun_1600_1800,AGSA,greenbrier/field-1,2025-03-16,2025-06-08,Sun,16:00,18:00,Weekends default; level=Sage/Impact,True,Greenbrier,Field 1,Greenbrier > Field 1
